,text,entityTag
182183,the,1
182184,daily,1
182185,Le,0
182186,Populaire,0
182187,",",1
182188,was,1
182189,released,1
182190,on,1
182191,Wednesday,1
182192,evening,1
182193,after,1
182194,three,1
182195,days,1
182196,in,1
182197,custody,1
182198,and,1
182199,will,1
182200,appear,1
182201,in,1
182202,court,1
182203,on,1
182204,Thursday,1
182205,morning,1
182206,.,1
182207,-,1
182208,Cabinet,1
182209,meeting,1
182210,appoints,1
182211,Colonel,1
182212,Severin,3
182213,Konan,3
182214,Kouame,3
182215,as,1
182216,gendarmerie,1
182217,commander,1
182218,",",1
182219,replacing,1
182220,General,1
182221,Joseph,3
182222,Tanny,3
182223,",",1
182224,who,1
182225,has,1
182226,been,1
182227,appointed,1
182228,secretary-general,1
182229,of,1
182230,the,1
182231,National,0
182232,Security,0
182233,Council,0
182234,.,1
182235,--,1
182236,Abidjan,4
182237,newsroom,1
182238,+225,1
182239,21,1
182240,90,1
182241,90,1
182242,-DOCSTART-,1
182243,NATO,0
182244,releases,1
182245,Serb,2
182246,police,1
182247,",",1
182248,crisis,1
182249,easing,1
182250,-,1
182251,NATO,0
182252,.,1
182253,SARAJEVO,4
182254,1996-08-29,1
182255,NATO,0
182256,forces,1
182257,released,1
182258,a,1
182259,group,1
182260,of,1
182261,Bosnian,2
182262,Serb,2
182263,policemen,1
182264,late,1
182265,on,1
182266,Thursday,1
182267,and,1
182268,a,1
182269,tense,1
182270,confrontation,1
182271,appeared,1
182272,to,1
182273,be,1
182274,easing,1
182275,",",1
182276,an,1
182277,alliance,1
182278,spokesman,1
182279,said,1
182280,.,1
182281, ,5
182282,The,1
182283,situation,1
182284,in,1
182285,Mahala,4
182286,seems,1
182287,to,1
182288,be,1
182289,very,1
182290,much,1
182291,on,1
182292,its,1
182293,way,1
182294,toward,1
182295,resolution,1
182296,.,1
182297,My,1
182298,understanding,1
182299,is,1
182300,the,1
182301,(,1
182302,Serb,2
182303,),1
182304,police,1
182305,have,1
182306,been,1
182307,released,1
182308,...,1
182309,In,1
182310,Zvornik,4
182311,",",1
182312,we,1
182313,think,1
182314,the,1
182315,situation,1
182316,is,1
182317,winding,1
182318,down,1
182319,as,1
182320,well,1
182321,",",1
182322, ,5
182323,NATO,0
182324,spokesman,1
182325,Lieutenant,1
182326,Colonel,1
182327,Max,3
182328,Marriner,3
182329,told,1
182330,Reuters,0
182331,.,1
182332,NATO,0
182333,troops,1
182334,detained,1
182335,65,1
182336,Bosnian,2
182337,Serb,2
182338,policemen,1
182339,early,1
182340,on,1
182341,Thursday,1
182342,after,1
182343,they,1
182344,attacked,1
182345,Moslem,2
182346,refugees,1
182347,returning,1
182348,to,1
182349,homes,1
182350,in,1
182351,Mahala,4
182352,",",1
182353,a,1
182354,Serb-controlled,2
182355,village,1
182356,on,1
182357,Bosnia,4
182358,'s,1
182359,internal,1
182360,boundary,1
182361,line,1
182362,.,1
182363,In,1
182364,apparent,1
182365,retaliation,1
182366,for,1
182367,NATO,0
182368,'s,1
182369,detention,1
182370,of,1
182371,the,1
182372,Serbs,2
182373,",",1
182374,an,1
182375,angry,1
182376,Serb,2
182377,mob,1
182378,including,1
182379,policemen,1
182380,trapped,1
182381,six,1
182382,unarmed,1
182383,U.N.,0
182384,police,1
182385,monitors,1
182386,and,1
182387,three,1
182388,local,1
182389,aides,1
182390,in,1
182391,their,1
182392,office,1
182393,in,1
182394,the,1
182395,town,1
182396,of,1
182397,Zvornik,4
182398,",",1
182399,east,1
182400,of,1
182401,Mahala,4
182402,.,1
182403,Marriner,3
182404,said,1
182405,NATO,0
182406,forces,1
182407,confiscated,1
182408,25,1
182409,long-barreled,1
182410,AK-47,2
182411,automatic,1
182412,assault,1
182413,rifles,1
182414,from,1
182415,the,1
182416,detained,1
182417,Serbs,2
182418,before,1
182419,setting,1
182420,them,1
182421,free,1
182422,.,1
182423, ,5
182424,Local,1
182425,radio,1
182426,and,1
182427,television,1
182428,there,1
182429,(,1
182430,in,1
182431,Zvornik,4
182432,),1
182433,are,1
182434,advising,1
182435,people,1
182436,to,1
182437,step,1
182438,back,1
182439,and,1
182440,take,1
182441,it,1
182442,easy,1
182443,.,1
182444,We,1
182445,think,1
182446,that,1
182447,when,1
182448,the,1
182449,word,1
182450,about,1
182451,how,1
182452,things,1
182453,are,1
182454,going,1
182455,in,1
182456,Mahala,4
182457,which,1
182458,is,1
182459,about,1
182460,35,1
182461,minutes,1
182462,away,1
182463,by,1
182464,road,1
182465,reaches,1
182466,Zvornik,4
182467,that,1
182468,should,1
182469,help,1
182470,",",1
182471, ,5
182472,Marriner,3
182473,said,1
182474,.,1
182475,-DOCSTART-,1
182476,Storm,1
182477,kills,1
182478,11,1
182479,at,1
182480,Macedonian,2
182481,religious,1
182482,festival,1
182483,.,1
182484,SKOPJE,4
182485,1996-08-29,1
182486,At,1
182487,least,1
182488,11,1
182489,people,1
182490,were,1
182491,killed,1
182492,and,1
182493,60,1
182494,others,1
182495,injured,1
182496,on,1
182497,Thursday,1
182498,when,1
182499,lightning,1
182500,struck,1
182501,a,1
182502,group,1
182503,of,1
182504,people,1
182505,attending,1
182506,a,1
182507,religious,1
182508,festival,1
182509,in,1
182510,Macedonia,4
182511,",",1
182512,police,1
182513,and,1
182514,municipal,1
182515,officials,1
182516,said,1
182517,.,1
182518,Police,1
182519,in,1
182520,Berovo,4
182521,",",1
182522,150,1
182523,km,1
182524,(,1
182525,90,1
182526,miles,1
182527,),1
182528,west,1
182529,of,1
182530,the,1
182531,capital,1
182532,Skopje,4
182533,",",1
182534,said,1
182535,there,1
182536,were,1
182537,around,1
182538,"15,000",1
182539,people,1
182540,gathered,1
182541,around,1
182542,the,1
182543,town,1
182544,'s,1
182545,cathedral,1
182546,when,1
182547,the,1
182548,lightning,1
182549,struck,1
182550,the,1
182551,group,1
182552,during,1
182553,a,1
182554,thunderstorm,1
182555,.,1
182556,-DOCSTART-,1
182557,Kornblum,3
182558,",",1
182559,Milosevic,3
182560,discuss,1
182561,election,1
182562,crisis,1
182563,.,1
182564,Peter,3
182565,Greste,3
182566,BELGRADE,4
182567,1996-08-29,1
182568,U.S.,4
182569,envoy,1
182570,John,3
182571,Kornblum,3
182572,met,1
182573,Serbian,2
182574,President,1
182575,Slobodan,3
182576,Milosevic,3
182577,on,1
182578,Thursday,1
182579,in,1
182580,an,1
182581,effort,1
182582,to,1
182583,defuse,1
182584,a,1
182585,growing,1
182586,crisis,1
182587,surrounding,1
182588,Bosnia,4
182589,'s,1
182590,post-war,1
182591,elections,1
182592,.,1
182593,The,1
182594,American,2
182595,diplomat,1
182596,arrived,1
182597,in,1
182598,Belgrade,4
182599,two,1
182600,days,1
182601,after,1
182602,international,1
182603,organisers,1
182604,postponed,1
182605,municipal,1
182606,elections,1
182607,in,1
182608,Bosnia,4
182609,due,1
182610,to,1
182611,irregularities,1
182612,in,1
182613,the,1
182614,registration,1
182615,of,1
182616,Serb,2
182617,refugee,1
182618,voters,1
182619,.,1
182620, ,5
182621,We,1
182622,discussed,1
182623,the,1
182624,decision,1
182625,to,1
182626,postpone,1
182627,the,1
182628,municipal,1
182629,elections,1
182630,and,1
182631,I,1
182632,made,1
182633,clear,1
182634,it,1
182635,was,1
182636,primarily,1
182637,the,1
182638,manipulation,1
182639,of,1
182640,voter,1
182641,registration,1
182642,by,1
182643,the,1
182644,Republika,4
182645,Srpska,4
182646,(,1
182647,Bosnian,2
182648,Serb,2
182649,republic,1
182650,),1
182651,which,1
182652,led,1
182653,to,1
182654,this,1
182655,development,1
182656,",",1
182657, ,5
182658,Kornblum,3
182659,said,1
182660,after,1
182661,three,1
182662,hours,1
182663,of,1
182664,talks,1
182665,.,1
182666,But,1
182667,he,1
182668,said,1
182669,the,1
182670,United,4
182671,States,4
182672,still,1
182673,believed,1
182674,it,1
182675,was,1
182676,important,1
182677,to,1
182678,go,1
182679,ahead,1
182680,with,1
182681,national,1
182682,elections,1
182683,in,1
182684,Bosnia,4
182685,as,1
182686,scheduled,1
182687,on,1
182688,September,1
182689,14,1
182690,to,1
182691,bolster,1
182692,the,1
182693,peace,1
182694,process,1
182695,.,1
182696,Kornblum,3
182697,gave,1
182698,no,1
182699,indication,1
182700,that,1
182701,he,1
182702,had,1
182703,won,1
182704,any,1
182705,specific,1
182706,commitment,1
182707,from,1
182708,Milosevic,3
182709,",",1
182710,the,1
182711,patron,1
182712,of,1
182713,the,1
182714,Bosnian,2
182715,Serbs,2
182716,",",1
182717,to,1
182718,rectify,1
182719,any,1
182720,abuses,1
182721,in,1
182722,the,1
182723,registration,1
182724,process,1
182725,.,1
182726,Bosnia,4
182727,'s,1
182728,Moslem,2
182729,political,1
182730,parties,1
182731,have,1
182732,urged,1
182733,their,1
182734,refugees,1
182735,to,1
182736,boycott,1
182737,the,1
182738,elections,1
182739,until,1
182740,irregularities,1
182741,with,1
182742,voter,1
182743,registration,1
182744,are,1
182745,resolved,1
182746,.,1
182747,Human,1
182748,rights,1
182749,workers,1
182750,say,1
182751,Serbian,2
182752,and,1
182753,Bosnian,2
182754,Serb,2
182755,authorities,1
182756,coerced,1
182757,refugees,1
182758,to,1
182759,register,1
182760,only,1
182761,in,1
182762,Serb-held,2
182763,territory,1
182764,in,1
182765,Bosnia,4
182766,to,1
182767,solidify,1
182768,the,1
182769,results,1
182770,of,1
182771,wartime,1
182772,expulsions,1
182773,and,1
182774,military,1
182775,conquest,1
182776,.,1
182777,Serbian,2
182778,officials,1
182779,have,1
182780,denied,1
182781,any,1
182782,abuses,1
182783,occurred,1
182784,during,1
182785,a,1
182786,10-day,1
182787,registration,1
182788,period,1
182789,and,1
182790,the,1
182791,Bosnian,2
182792,Serbs,2
182793,",",1
182794,angry,1
182795,at,1
182796,the,1
182797,postponement,1
182798,of,1
182799,municipal,1
182800,elections,1
182801,",",1
182802,have,1
182803,threatened,1
182804,to,1
182805,hold,1
182806,local,1
182807,polls,1
182808,on,1
182809,their,1
182810,territory,1
182811,without,1
182812,the,1
182813,international,1
182814,community,1
182815,'s,1
182816,blessing,1
182817,.,1
182818,Kornblum,3
182819,said,1
182820,only,1
182821,elections,1
182822,endorsed,1
182823,by,1
182824,the,1
182825,Organisation,0
182826,for,0
182827,Security,0
182828,and,0
182829,Cooperation,0
182830,in,0
182831,Europe,0
182832,(,1
182833,OSCE,0
182834,),1
182835,would,1
182836,be,1
182837,legitimate,1
182838,.,1
182839, ,5
182840,As,1
182841,we,1
182842,have,1
182843,said,1
182844,publicly,1
182845,before,1
182846,",",1
182847,if,1
182848,there,1
182849,is,1
182850,any,1
182851,effort,1
182852,to,1
182853,do,1
182854,so,1
182855,(,1
182856,hold,1
182857,local,1
182858,elections,1
182859,),1
182860,these,1
182861,elections,1
182862,will,1
182863,not,1
182864,be,1
182865,valid,1
182866,",",1
182867, ,5
182868,he,1
182869,said,1
182870,.,1
182871, ,5
182872,The,1
182873,elections,1
182874,which,1
182875,are,1
182876,valid,1
182877,are,1
182878,those,1
182879,conducted,1
182880,by,1
182881,the,1
182882,international,1
182883,community,1
182884,under,1
182885,the,1
182886,management,1
182887,of,1
182888,the,1
182889,OSCE,0
182890,.,1
182891, ,5
182892,After,1
182893,meeting,1
182894,Milosevic,3
182895,",",1
182896,Kornblum,3
182897,flew,1
182898,to,1
182899,the,1
182900,Croatian,2
182901,capital,1
182902,Zagreb,4
182903,.,1
182904,He,1
182905,was,1
182906,due,1
182907,to,1
182908,head,1
182909,to,1
182910,the,1
182911,Bosnian,2
182912,town,1
182913,of,1
182914,Banja,4
182915,Luka,4
182916,on,1
182917,Friday,1
182918,to,1
182919,meet,1
182920,Bosnian,2
182921,Serb,2
182922,acting,1
182923,president,1
182924,Biljana,3
182925,Plavsic,3
182926,and,1
182927,Bosnian,2
182928,Serb,2
182929,opposition,1
182930,leaders,1
182931,.,1
182932,He,1
182933,also,1
182934,planned,1
182935,to,1
182936,travel,1
182937,to,1
182938,Sarajevo,4
182939,to,1
182940,oversee,1
182941,the,1
182942,formal,1
182943,dissolution,1
182944,of,1
182945,the,1
182946,separatist,1
182947,Croat,2
182948,mini-state,1
182949,in,1
182950,western,1
182951,Bosnia,4
182952,.,1
182953,U.N.,0
182954,police,1
182955,",",1
182956,relief,1
182957,workers,1
182958,and,1
182959,NATO,0
182960,officers,1
182961,have,1
182962,reported,1
182963,a,1
182964,rise,1
182965,in,1
182966,political,1
182967,violence,1
182968,across,1
182969,Bosnia,4
182970,in,1
182971,the,1
182972,run-up,1
182973,to,1
182974,the,1
182975,September,1
182976,14,1
182977,elections,1
182978,.,1
182979,Voters,1
182980,will,1
182981,be,1
182982,choosing,1
182983,a,1
182984,three-member,1
182985,presidency,1
182986,and,1
182987,a,1
182988,parliament,1
182989,to,1
182990,rule,1
182991,over,1
182992,a,1
182993,loose,1
182994,union,1
182995,of,1
182996,Bosnia,4
182997,",",1
182998,comprised,1
182999,of,1
183000,a,1
183001,Serb,2
183002,republic,1
183003,and,1
183004,a,1
183005,Moslem-Croat,2
183006,federation,1
183007,.,1
183008,-DOCSTART-,1
183009,Gazprom,0
183010,rises,1
183011,to,1
183012,"2,901.48",1
183013,rbls,1
183014,at,1
183015,auction,1
183016,.,1
183017,MOSCOW,4
183018,1996-08-29,1
183019,A,1
183020,stake,1
183021,of,1
183022,10,1
183023,million,1
183024,shares,1
183025,in,1
183026,Russian,2
183027,gas,1
183028,monopoly,1
183029,RAO,0
183030,Gazprom,0
183031,was,1
183032,sold,1
183033,at,1
183034,auction,1
183035,on,1
183036,Thursday,1
183037,at,1
183038,an,1
183039,average,1
183040,"2,901.48",1
183041,roubles,1
183042,a,1
183043,share,1
183044,",",1
183045,up,1
183046,from,1
183047,"2,891.00",1
183048,roubles,1
183049,a,1
183050,week,1
183051,ago,1
183052,",",1
183053,the,1
183054,Federal,0
183055,Securities,0
183056,Corporation,0
183057,(,1
183058,FFK,0
183059,),1
183060,said,1
183061,.,1
183062,Starting,1
183063,price,1
183064,at,1
183065,the,1
183066,auction,1
183067,was,1
183068,"2,746",1
183069,roubles,1
183070,a,1
183071,share,1
183072,and,1
183073,the,1
183074,40,1
183075,lots,1
183076,sold,1
183077,for,1
183078,between,1
183079,"2,840",1
183080,and,1
183081,"2,998",1
183082,roubles,1
183083,a,1
183084,share,1
183085,",",1
183086,the,1
183087,FFK,0
183088,said,1
183089,in,1
183090,a,1
183091,statement,1
183092,.,1
183093,The,1
183094,stake,1
183095,represented,1
183096,0.042,1
183097,percent,1
183098,of,1
183099,Gazprom,0
183100,'s,1
183101,capital,1
183102,.,1
183103,The,1
183104,FFK,0
183105,said,1
183106,that,1
183107,since,1
183108,auctions,1
183109,began,1
183110,",",1
183111,139.75,1
183112,million,1
183113,shares,1
183114,",",1
183115,equivalent,1
183116,to,1
183117,0.59,1
183118,percent,1
183119,of,1
183120,Gazprom,0
183121,",",1
183122,have,1
183123,changed,1
183124,hands,1
183125,.,1
183126,Gazprom,0
183127,",",1
183128,Russia,4
183129,'s,1
183130,biggest,1
183131,company,1
183132,by,1
183133,market,1
183134,capitalisation,1
183135,",",1
183136,has,1
183137,massive,1
183138,reserves,1
183139,and,1
183140,potentially,1
183141,huge,1
183142,earnings,1
183143,.,1
183144,However,1
183145,",",1
183146,its,1
183147,23.6,1
183148,billion,1
183149,shares,1
183150,are,1
183151,highly,1
183152,illiquid,1
183153,and,1
183154,management,1
183155,permission,1
183156,is,1
183157,required,1
183158,to,1
183159,sell,1
183160,them,1
183161,.,1
183162,Gazprom,0
183163,has,1
183164,recently,1
183165,tightened,1
183166,these,1
183167,rules,1
183168,",",1
183169,making,1
183170,it,1
183171,harder,1
183172,for,1
183173,shareholders,1
183174,to,1
183175,sell,1
183176,to,1
183177,whoever,1
183178,they,1
183179,want,1
183180,",",1
183181,when,1
183182,they,1
183183,want,1
183184,.,1
183185,The,1
183186,company,1
183187,has,1
183188,organised,1
183189,regular,1
183190,auctions,1
183191,of,1
183192,its,1
183193,shares,1
183194,to,1
183195,create,1
183196,an,1
183197,orderly,1
183198,market,1
183199,in,1
183200,the,1
183201,paper,1
183202,.,1
183203,At,1
183204,the,1
183205,first,1
183206,auction,1
183207,on,1
183208,March,1
183209,6,1
183210,",",1
183211,shares,1
183212,sold,1
183213,for,1
183214,an,1
183215,average,1
183216,406.6,1
183217,roubles,1
183218,each,1
183219,",",1
183220,and,1
183221,prices,1
183222,have,1
183223,been,1
183224,rising,1
183225,steadily,1
183226,since,1
183227,then,1
183228,",",1
183229,but,1
183230,the,1
183231,rise,1
183232,in,1
183233,price,1
183234,this,1
183235,week,1
183236,and,1
183237,last,1
183238,was,1
183239,much,1
183240,less,1
183241,than,1
183242,in,1
183243,previous,1
183244,auctions,1
183245,.,1
183246,On,1
183247,the,1
183248,Russian,2
183249,Trading,2
183250,System,2
183251,",",1
183252,Gazprom,0
183253,shares,1
183254,rose,1
183255,25,1
183256,percent,1
183257,on,1
183258,Thursday,1
183259,to,1
183260,$,1
183261,0.375,1
183262,from,1
183263,$,1
183264,0.300,1
183265,",",1
183266,after,1
183267,falling,1
183268,by,1
183269,over,1
183270,a,1
183271,third,1
183272,earlier,1
183273,this,1
183274,week,1
183275,.,1
183276,--,1
183277,Artyom,3
183278,Danielyan,3
183279,",",1
183280,Moscow,0
183281,Newsroom,0
183282,",",1
183283,+7095,1
183284,941,1
183285,8520,1
183286,-DOCSTART-,1
183287,Serbian,2
183288,policeman,1
183289,shot,1
183290,dead,1
183291,in,1
183292,Kosovo,4
183293,province,1
183294,.,1
183295,BELGRADE,4
183296,1996-08-29,1
183297,A,1
183298,policeman,1
183299,has,1
183300,been,1
183301,shot,1
183302,dead,1
183303,in,1
183304,Serbia,4
183305,'s,1
183306,troubled,1
183307,Kosovo,4
183308,province,1
183309,",",1
183310,Serbian,2
183311,police,1
183312,said,1
183313,on,1
183314,Thursday,1
183315,.,1
183316,It,1
183317,was,1
183318,the,1
183319,fifth,1
183320,attack,1
183321,on,1
183322,police,1
183323,this,1
183324,month,1
183325,in,1
183326,the,1
183327,southern,1
183328,province,1
183329,",",1
183330,a,1
183331,hot,1
183332,spot,1
183333,of,1
183334,ethnic,1
183335,tension,1
183336,where,1
183337,the,1
183338,Albanian,2
183339,majority,1
183340,have,1
183341,boycotted,1
183342,Serbian,2
183343,institutions,1
183344,and,1
183345,set,1
183346,up,1
183347,their,1
183348,own,1
183349,",",1
183350,which,1
183351,are,1
183352,considered,1
183353,illegal,1
183354,by,1
183355,Belgrade,4
183356,.,1
183357,The,1
183358,slain,1
183359,policeman,1
183360,Ejup,3
183361,Bajgora,3
183362,",",1
183363,42,1
183364,",",1
183365,was,1
183366,an,1
183367,Albanian,2
183368,who,1
183369,had,1
183370,served,1
183371,in,1
183372,the,1
183373,Serbian,2
183374,police,1
183375,and,1
183376,state,1
183377,security,1
183378,since,1
183379,1987,1
183380,",",1
183381,police,1
183382,told,1
183383,the,1
183384,Yugoslav,2
183385,news,1
183386,agency,1
183387,Tanjug,0
183388,.,1
183389,He,1
183390,was,1
183391,shot,1
183392,on,1
183393,Wednesday,1
183394,afternoon,1
183395,as,1
183396,he,1
183397,stepped,1
183398,off,1
183399,a,1
183400,bus,1
183401,near,1
183402,his,1
183403,family,1
183404,home,1
183405,in,1
183406,the,1
183407,village,1
183408,of,1
183409,Donje,4
183410,Ljupce,4
183411,in,1
183412,the,1
183413,municipality,1
183414,of,1
183415,Podujevo,4
183416,.,1
183417,Just,1
183418,hours,1
183419,before,1
183420,Wednesday,1
183421,'s,1
183422,shooting,1
183423,",",1
183424,three,1
183425,hand,1
183426,grenades,1
183427,were,1
183428,thrown,1
183429,at,1
183430,a,1
183431,police,1
183432,station,1
183433,in,1
183434,Celopek,4
183435,.,1
183436,They,1
183437,caused,1
183438,damage,1
183439,but,1
183440,no,1
183441,casualties,1
183442,",",1
183443,police,1
183444,said,1
183445,.,1
183446,The,1
183447,Serbian,2
183448,authorities,1
183449,blame,1
183450,Albanian,2
183451,dissidents,1
183452,for,1
183453,the,1
183454,recent,1
183455,spate,1
183456,of,1
183457,attacks,1
183458,.,1
183459,None,1
183460,of,1
183461,the,1
183462,attackers,1
183463,has,1
183464,been,1
183465,caught,1
183466,.,1
183467,Kosovo,4
183468,'s,1
183469,autonomy,1
